,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,acousticness,popularity,album_release_date,vibe,track_uri,artist_uri,genres
5494,Mannywellz,Ouu Ahh,Ouu Ahh,5ThHwyTTfpVADZ3lf8ul8j,0.652,0.298,9,-12.239,1,0.483,0.0,0.116,0.384,105.038,164571,4,0.834,57,1/25/23,chill,5ThHwyTTfpVADZ3lf8ul8j,3fP3g1UvspOUHoeT4QUoLL,
5495,SAULT,11,Fight for Love,1LPQheJpIsG8rlUkCmZx2D,0.836,0.411,6,-9.084,0,0.0325,0.382,0.0913,0.845,90.876,297717,4,0.42,60,11/11/22,chill,1LPQheJpIsG8rlUkCmZx2D,1uRxRKC7d9zwYGSRflTKDR,indie soul
5496,SAULT,11,Fight for Love,1LPQheJpIsG8rlUkCmZx2D,0.836,0.411,6,-9.084,0,0.0325,0.382,0.0913,0.845,90.876,297717,4,0.42,60,11/11/22,chill,1LPQheJpIsG8rlUkCmZx2D,1uRxRKC7d9zwYGSRflTKDR,pop soul
5497,6LACK,Since I Have A Lover,wunna dem (with QUIN),1w62bHcCzysJLbKEGuXykx,0.323,0.323,8,-13.662,1,0.0388,0.176,0.115,0.275,78.647,111307,4,0.805,57,3/24/23,chill,1w62bHcCzysJLbKEGuXykx,4IVAbR2w4JJNJDDRFP3E83,atl hip hop
5498,6LACK,Since I Have A Lover,wunna dem (with QUIN),1w62bHcCzysJLbKEGuXykx,0.323,0.323,8,-13.662,1,0.0388,0.176,0.115,0.275,78.647,111307,4,0.805,57,3/24/23,chill,1w62bHcCzysJLbKEGuXykx,4IVAbR2w4JJNJDDRFP3E83,melodic rap
5499,6LACK,Since I Have A Lover,wunna dem (with QUIN),1w62bHcCzysJLbKEGuXykx,0.323,0.323,8,-13.662,1,0.0388,0.176,0.115,0.275,78.647,111307,4,0.805,57,3/24/23,chill,1w62bHcCzysJLbKEGuXykx,4IVAbR2w4JJNJDDRFP3E83,r&b
5500,6LACK,Since I Have A Lover,wunna dem (with QUIN),1w62bHcCzysJLbKEGuXykx,0.323,0.323,8,-13.662,1,0.0388,0.176,0.115,0.275,78.647,111307,4,0.805,57,3/24/23,chill,1w62bHcCzysJLbKEGuXykx,4IVAbR2w4JJNJDDRFP3E83,rap
5501,6LACK,Since I Have A Lover,wunna dem (with QUIN),1w62bHcCzysJLbKEGuXykx,0.323,0.323,8,-13.662,1,0.0388,0.176,0.115,0.275,78.647,111307,4,0.805,57,3/24/23,chill,1w62bHcCzysJLbKEGuXykx,4IVAbR2w4JJNJDDRFP3E83,trap
5502,RIMON,I Choose U (feat. RINI),I Choose U (feat. RINI),7zHOs0OLz4CmB8LHcf1NNv,0.467,0.686,11,-5.045,0,0.0816,0.00261,0.122,0.55,162.001,201900,4,0.0221,57,3/24/23,chill,7zHOs0OLz4CmB8LHcf1NNv,4DtUsfaVQBhypuwYmobdSm,alternative r&b
5503,RIMON,I Choose U (feat. RINI),I Choose U (feat. RINI),7zHOs0OLz4CmB8LHcf1NNv,0.467,0.686,11,-5.045,0,0.0816,0.00261,0.122,0.55,162.001,201900,4,0.0221,57,3/24/23,chill,7zHOs0OLz4CmB8LHcf1NNv,4DtUsfaVQBhypuwYmobdSm,dutch r&b
5504,Amaria,All For You,All For You,7rPWZTM7nnaySX8a6Pmeg7,0.738,0.511,11,-9.879,0,0.0616,0.0244,0.205,0.743,138.654,183354,4,0.493,57,10/7/22,chill,7rPWZTM7nnaySX8a6Pmeg7,2clS9uX2uOrHHqkyDMkzA1,alternative r&b
5505,Amaria,All For You,All For You,7rPWZTM7nnaySX8a6Pmeg7,0.738,0.511,11,-9.879,0,0.0616,0.0244,0.205,0.743,138.654,183354,4,0.493,57,10/7/22,chill,7rPWZTM7nnaySX8a6Pmeg7,2clS9uX2uOrHHqkyDMkzA1,chill r&b
5506,Tom Misch,I Wish,I Wish,79IirvCpDrry68JTKlmQdU,0.787,0.329,6,-11.869,0,0.0447,0.00607,0.133,0.404,86.997,228862,4,0.186,56,6/28/16,chill,79IirvCpDrry68JTKlmQdU,1uiEZYehlNivdK3iQyAbye,indie soul
5507,Tom Misch,I Wish,I Wish,79IirvCpDrry68JTKlmQdU,0.787,0.329,6,-11.869,0,0.0447,0.00607,0.133,0.404,86.997,228862,4,0.186,56,6/28/16,chill,79IirvCpDrry68JTKlmQdU,1uiEZYehlNivdK3iQyAbye,jazz pop
5508,DESTIN CONRAD,SATIN,AMBRÉ'S INTERLUDE,3WwvdFw13kO3JF26XCKsGz,0.599,0.555,11,-9.56,0,0.16,9.19e-06,0.87,0.715,105.291,101232,4,0.579,55,11/11/22,chill,3WwvdFw13kO3JF26XCKsGz,4jwROPSUkTkohLCRiyjiZZ,alternative r&b
5509,DESTIN CONRAD,SATIN,AMBRÉ'S INTERLUDE,3WwvdFw13kO3JF26XCKsGz,0.599,0.555,11,-9.56,0,0.16,9.19e-06,0.87,0.715,105.291,101232,4,0.579,55,11/11/22,chill,3WwvdFw13kO3JF26XCKsGz,4jwROPSUkTkohLCRiyjiZZ,indie r&b
5510,Cleo Sol,Shine,Shine,7iEKaA9Kkn9JfqyKb9HEvR,0.742,0.504,1,-10.105,1,0.0392,0.517,0.103,0.601,140.0,226118,4,0.686,55,7/17/20,chill,7iEKaA9Kkn9JfqyKb9HEvR,3ETLPQkcEd7z4k3IbZmXMq,alternative r&b
5511,Cleo Sol,Shine,Shine,7iEKaA9Kkn9JfqyKb9HEvR,0.742,0.504,1,-10.105,1,0.0392,0.517,0.103,0.601,140.0,226118,4,0.686,55,7/17/20,chill,7iEKaA9Kkn9JfqyKb9HEvR,3ETLPQkcEd7z4k3IbZmXMq,uk contemporary r&b
5512,Cleo Sol,Shine,Shine,7iEKaA9Kkn9JfqyKb9HEvR,0.742,0.504,1,-10.105,1,0.0392,0.517,0.103,0.601,140.0,226118,4,0.686,55,7/17/20,chill,7iEKaA9Kkn9JfqyKb9HEvR,3ETLPQkcEd7z4k3IbZmXMq,uk funky
5513,Dreamer Isioma,Princess Forever,Gimme A Chance,3Hu3EPU5S3ftac3ulsEw7d,0.718,0.663,9,-7.499,1,0.0956,0.00173,0.317,0.532,101.004,211876,4,0.0114,55,4/21/23,chill,3Hu3EPU5S3ftac3ulsEw7d,6u6AbTVrbabv27DLcSrF8i,alternative r&b
5514,Dreamer Isioma,Princess Forever,Gimme A Chance,3Hu3EPU5S3ftac3ulsEw7d,0.718,0.663,9,-7.499,1,0.0956,0.00173,0.317,0.532,101.004,211876,4,0.0114,55,4/21/23,chill,3Hu3EPU5S3ftac3ulsEw7d,6u6AbTVrbabv27DLcSrF8i,modern indie pop
5515,Q,UNDERSTAND,UNDERSTAND (feat. Baby Rose),1RHob2sw5X81Ukn4BYPbmF,0.408,0.756,0,-6.271,1,0.0493,0.00175,0.258,0.425,93.032,243867,4,0.521,55,4/21/23,chill,1RHob2sw5X81Ukn4BYPbmF,22vqVhfPJab5kkU9txDGX3,indie r&b
5516,SAULT,11,Envious,5QrhTxjhRFYqYjQeT0tqEa,0.803,0.224,4,-10.284,0,0.0634,0.836,0.103,0.84,87.299,153291,4,0.635,55,11/11/22,chill,5QrhTxjhRFYqYjQeT0tqEa,1uRxRKC7d9zwYGSRflTKDR,indie soul
5517,SAULT,11,Envious,5QrhTxjhRFYqYjQeT0tqEa,0.803,0.224,4,-10.284,0,0.0634,0.836,0.103,0.84,87.299,153291,4,0.635,55,11/11/22,chill,5QrhTxjhRFYqYjQeT0tqEa,1uRxRKC7d9zwYGSRflTKDR,pop soul
5518,Hiatus Kaiyote,Choose Your Weapon,Fingerprints,3c7N2fCFB4JVKGF8cWfteh,0.6,0.237,8,-11.212,1,0.0466,0.0466,0.117,0.325,79.8,256920,4,0.521,55,5/1/15,chill,3c7N2fCFB4JVKGF8cWfteh,43JlwunhXm1oqdKyOa2Z9Y,alternative r&b
5519,Hiatus Kaiyote,Choose Your Weapon,Fingerprints,3c7N2fCFB4JVKGF8cWfteh,0.6,0.237,8,-11.212,1,0.0466,0.0466,0.117,0.325,79.8,256920,4,0.521,55,5/1/15,chill,3c7N2fCFB4JVKGF8cWfteh,43JlwunhXm1oqdKyOa2Z9Y,australian r&b
5520,Hiatus Kaiyote,Choose Your Weapon,Fingerprints,3c7N2fCFB4JVKGF8cWfteh,0.6,0.237,8,-11.212,1,0.0466,0.0466,0.117,0.325,79.8,256920,4,0.521,55,5/1/15,chill,3c7N2fCFB4JVKGF8cWfteh,43JlwunhXm1oqdKyOa2Z9Y,indie soul
5521,Hiatus Kaiyote,Choose Your Weapon,Fingerprints,3c7N2fCFB4JVKGF8cWfteh,0.6,0.237,8,-11.212,1,0.0466,0.0466,0.117,0.325,79.8,256920,4,0.521,55,5/1/15,chill,3c7N2fCFB4JVKGF8cWfteh,43JlwunhXm1oqdKyOa2Z9Y,shiver pop
5522,Jordan Ward,CHERIMOYA,CHERIMOYA,2dldFaASbSWz8uzz9KY2al,0.509,0.334,1,-13.583,0,0.0751,0.0029,0.157,0.353,85.076,129080,4,0.88,55,2/10/23,chill,2dldFaASbSWz8uzz9KY2al,3DGlTwdM5Dim9XQipb3jMf,indie hip hop
5523,Jordan Ward,CHERIMOYA,CHERIMOYA,2dldFaASbSWz8uzz9KY2al,0.509,0.334,1,-13.583,0,0.0751,0.0029,0.157,0.353,85.076,129080,4,0.88,55,2/10/23,chill,2dldFaASbSWz8uzz9KY2al,3DGlTwdM5Dim9XQipb3jMf,indie r&b
5524,Alex Isley,Marigold,Such A Thing,7dAtplicSnwRymddH1qmpC,0.565,0.464,0,-7.604,1,0.0581,0.0227,0.124,0.337,145.775,205479,4,0.777,55,3/30/22,chill,7dAtplicSnwRymddH1qmpC,7E2ioKxoxI2J94tUkIx6As,alternative r&b
5525,Elmiene,EL-MEAN,Choose You,2aIG5oXcYSJPkmS1pybszQ,0.426,0.237,3,-12.03,0,0.08,0.011,0.1,0.198,85.465,251501,4,0.873,55,3/10/23,chill,2aIG5oXcYSJPkmS1pybszQ,2CLclpIC43fLzsYq6LQvlL,
5526,Sebastian Mikael,Exit,Exit,7z6VTwkfEhX25WWy1xC75O,0.479,0.362,4,-6.759,0,0.0596,0.000201,0.524,0.48,158.281,196673,3,0.545,55,8/28/20,chill,7z6VTwkfEhX25WWy1xC75O,4hknFHNFp3UMm2Rbc6Ansf,
5527,Venna,VENOLOGY,"Sun, Moon & Herbs",6pHo3k15lbYuljy5GyZsV2,0.654,0.758,3,-6.117,0,0.124,0.00052,0.147,0.648,153.988,252053,4,0.0328,55,9/3/21,chill,6pHo3k15lbYuljy5GyZsV2,7qKJMpPZfyGHHwPgsjgFCP,uk alternative hip hop
5528,Amaria,Get Away,Get Away,1RaO7Jv7R2CmhKR9Ne7YBo,0.765,0.32,9,-7.957,0,0.0519,0.685,0.135,0.633,118.004,183051,4,0.513,54,2/3/23,chill,1RaO7Jv7R2CmhKR9Ne7YBo,2clS9uX2uOrHHqkyDMkzA1,alternative r&b
5529,Amaria,Get Away,Get Away,1RaO7Jv7R2CmhKR9Ne7YBo,0.765,0.32,9,-7.957,0,0.0519,0.685,0.135,0.633,118.004,183051,4,0.513,54,2/3/23,chill,1RaO7Jv7R2CmhKR9Ne7YBo,2clS9uX2uOrHHqkyDMkzA1,chill r&b
5530,Amindi,C BOTH SIDES,CYCLOPS,78ndblGlkOiMHUrrWPgBoL,0.628,0.545,10,-8.094,0,0.225,0.0,0.493,0.451,85.018,129882,4,0.291,54,9/9/22,chill,78ndblGlkOiMHUrrWPgBoL,1xQIR56DxgWYZPUvOLRIua,alternative r&b
5531,Amindi,C BOTH SIDES,CYCLOPS,78ndblGlkOiMHUrrWPgBoL,0.628,0.545,10,-8.094,0,0.225,0.0,0.493,0.451,85.018,129882,4,0.291,54,9/9/22,chill,78ndblGlkOiMHUrrWPgBoL,1xQIR56DxgWYZPUvOLRIua,dancehall
5532,Berhana,Golden pt. 2 (feat. Mereba),Golden pt. 2 (feat. Mereba),6FwuRS7LLtemBSw18PK2fz,0.64,0.459,11,-8.012,0,0.116,0.000251,0.153,0.493,84.95,137647,4,0.254,54,11/11/20,chill,6FwuRS7LLtemBSw18PK2fz,0WjtdWS6su0f3jrW9aqEHl,alternative r&b
5533,Thee Sacred Souls,Thee Sacred Souls,Can I Call You Rose?,6IAuH3hgTRpUUdmOGubXGS,0.302,0.4,0,-8.212,0,0.0364,0.000621,0.172,0.421,180.852,190547,3,0.719,54,8/26/22,chill,6IAuH3hgTRpUUdmOGubXGS,0oK5D6uPhGu4Jk2dbZfodU,latinx alternative
5534,Thee Sacred Souls,Thee Sacred Souls,Can I Call You Rose?,6IAuH3hgTRpUUdmOGubXGS,0.302,0.4,0,-8.212,0,0.0364,0.000621,0.172,0.421,180.852,190547,3,0.719,54,8/26/22,chill,6IAuH3hgTRpUUdmOGubXGS,0oK5D6uPhGu4Jk2dbZfodU,souldies
5535,Chelan,PATTERNS,PATTERNS,6CMYCujHKYkgEqjTSOzYTa,0.566,0.378,7,-12.745,1,0.456,0.0,0.129,0.328,49.931,224051,4,0.75,54,3/5/21,chill,6CMYCujHKYkgEqjTSOzYTa,1YStA4FlOw971K0uC8nRnH,
5536,Lizzie Berchie,I Hope,I Hope,3qiVrYrU7dizzDGPOlSA98,0.396,0.375,3,-6.8,1,0.0348,0.000379,0.106,0.0939,113.712,153684,4,0.899,54,4/6/23,chill,3qiVrYrU7dizzDGPOlSA98,4ZdG27oG6K31RhN9XKHt7m,
5537,Zacari,Motions,Motions,2cx6YvfaDNCIc0baeqMKxx,0.51,0.496,1,-8.923,1,0.248,2.8e-06,0.1,0.355,83.823,208861,4,0.0187,54,2/10/23,chill,2cx6YvfaDNCIc0baeqMKxx,3qBKjEOanahMxlRojwCzhI,
5538,Ogi,Monologues,I Got It,4O9OqRpTCXz6fB3BDEAbKz,0.724,0.711,6,-6.938,0,0.242,2.86e-06,0.135,0.407,139.914,207200,4,0.594,54,5/5/22,chill,4O9OqRpTCXz6fB3BDEAbKz,60nDKjd690Luygtd3Fm0Cu,indie r&b
5539,Jordan Ward,FORWARD,311 (with Gwen Bunn),2K4R3bKsoJV8Rm9I67ddm7,0.363,0.249,3,-10.914,0,0.0441,0.000435,0.117,0.256,84.949,151267,4,0.937,53,3/3/23,chill,2K4R3bKsoJV8Rm9I67ddm7,3DGlTwdM5Dim9XQipb3jMf,indie hip hop
5540,Jordan Ward,FORWARD,311 (with Gwen Bunn),2K4R3bKsoJV8Rm9I67ddm7,0.363,0.249,3,-10.914,0,0.0441,0.000435,0.117,0.256,84.949,151267,4,0.937,53,3/3/23,chill,2K4R3bKsoJV8Rm9I67ddm7,3DGlTwdM5Dim9XQipb3jMf,indie r&b
5541,Lou Val,Goûter +,in ur motion,0Bh3BVPLMGyeeEKS8LW2ob,0.589,0.449,8,-11.637,0,0.0286,0.0956,0.116,0.37,83.0,208193,4,0.775,53,3/3/23,chill,0Bh3BVPLMGyeeEKS8LW2ob,6u3PN3PCsWLGsw1OffKQ2F,canadian contemporary r&b
5542,Lou Val,Goûter +,in ur motion,0Bh3BVPLMGyeeEKS8LW2ob,0.589,0.449,8,-11.637,0,0.0286,0.0956,0.116,0.37,83.0,208193,4,0.775,53,3/3/23,chill,0Bh3BVPLMGyeeEKS8LW2ob,6u3PN3PCsWLGsw1OffKQ2F,trap soul
5543,Kyle Dion,SUGA,69 Camaro,70XkGdEfN4RM7bEwaNaBao,0.61,0.416,5,-7.357,1,0.0612,0.0,0.413,0.441,82.95,154818,4,0.672,53,3/8/19,chill,70XkGdEfN4RM7bEwaNaBao,5qfkUSH3ip5dD2eEPhjkT3,alternative r&b
5544,Christian Kuria,Suspension of Disbelief,Santorini,3JSaYIRPbfRgK8LfbDEYsH,0.236,0.386,5,-9.351,1,0.0332,2.74e-06,0.315,0.314,153.329,148085,3,0.582,53,11/29/22,chill,3JSaYIRPbfRgK8LfbDEYsH,4uaGojdWj4H6cTJydZUPWG,chill r&b
5545,Christian Kuria,Suspension of Disbelief,Santorini,3JSaYIRPbfRgK8LfbDEYsH,0.236,0.386,5,-9.351,1,0.0332,2.74e-06,0.315,0.314,153.329,148085,3,0.582,53,11/29/22,chill,3JSaYIRPbfRgK8LfbDEYsH,4uaGojdWj4H6cTJydZUPWG,indie r&b
5546,Avenoir,D4U - Spotify Singles,D4U - Spotify Singles,4ATldz2t0zMGWtFK3uqDL4,0.799,0.442,1,-11.894,0,0.036,3.75e-06,0.206,0.788,123.009,160488,4,0.342,53,10/19/22,chill,4ATldz2t0zMGWtFK3uqDL4,3Z7onAknzpinUu3KtmgeZb,
5547,Kelela,Raven,Bruises,5EKjnrnyrw688C3yoMfbwK,0.629,0.601,0,-12.223,1,0.129,0.537,0.118,0.0968,129.885,255402,4,0.495,53,2/10/23,chill,5EKjnrnyrw688C3yoMfbwK,1U0sIzpRtDkvu1hXXzxh60,afrofuturism
5548,Kelela,Raven,Bruises,5EKjnrnyrw688C3yoMfbwK,0.629,0.601,0,-12.223,1,0.129,0.537,0.118,0.0968,129.885,255402,4,0.495,53,2/10/23,chill,5EKjnrnyrw688C3yoMfbwK,1U0sIzpRtDkvu1hXXzxh60,alternative r&b
5549,Kelela,Raven,Bruises,5EKjnrnyrw688C3yoMfbwK,0.629,0.601,0,-12.223,1,0.129,0.537,0.118,0.0968,129.885,255402,4,0.495,53,2/10/23,chill,5EKjnrnyrw688C3yoMfbwK,1U0sIzpRtDkvu1hXXzxh60,escape room
5550,Kelela,Raven,Bruises,5EKjnrnyrw688C3yoMfbwK,0.629,0.601,0,-12.223,1,0.129,0.537,0.118,0.0968,129.885,255402,4,0.495,53,2/10/23,chill,5EKjnrnyrw688C3yoMfbwK,1U0sIzpRtDkvu1hXXzxh60,experimental r&b
5551,Dayo Bello,Outside,Outside,7HUWDK8W290h5FD9G5t3eH,0.386,0.283,2,-14.574,0,0.0761,0.0,0.0986,0.268,87.169,201192,3,0.727,52,4/7/23,chill,7HUWDK8W290h5FD9G5t3eH,41mwTkqJfMxPMbQmEdN2S2,british soul
5552,Venna,Tam Tam,Tam Tam,7FSDdDPjsoZKdTXDyK8vm6,0.393,0.616,6,-6.472,1,0.0748,0.00234,0.182,0.52,87.068,212933,4,0.472,52,3/8/23,chill,7FSDdDPjsoZKdTXDyK8vm6,7qKJMpPZfyGHHwPgsjgFCP,uk alternative hip hop
5553,WILLOW,WILLOW: Live At Electric Lady,Bag Lady / Split - Live,6V3J9NK2BK2KbwmkGgTjip,0.395,0.198,1,-12.101,0,0.0366,0.0,0.137,0.257,70.335,123733,3,0.822,52,4/7/23,chill,6V3J9NK2BK2KbwmkGgTjip,3rWZHrfrsPBxVy692yAIxF,afrofuturism
5554,WILLOW,WILLOW: Live At Electric Lady,Bag Lady / Split - Live,6V3J9NK2BK2KbwmkGgTjip,0.395,0.198,1,-12.101,0,0.0366,0.0,0.137,0.257,70.335,123733,3,0.822,52,4/7/23,chill,6V3J9NK2BK2KbwmkGgTjip,3rWZHrfrsPBxVy692yAIxF,pop
5555,WILLOW,WILLOW: Live At Electric Lady,Bag Lady / Split - Live,6V3J9NK2BK2KbwmkGgTjip,0.395,0.198,1,-12.101,0,0.0366,0.0,0.137,0.257,70.335,123733,3,0.822,52,4/7/23,chill,6V3J9NK2BK2KbwmkGgTjip,3rWZHrfrsPBxVy692yAIxF,post-teen pop
5556,WILLOW,WILLOW: Live At Electric Lady,Bag Lady / Split - Live,6V3J9NK2BK2KbwmkGgTjip,0.395,0.198,1,-12.101,0,0.0366,0.0,0.137,0.257,70.335,123733,3,0.822,52,4/7/23,chill,6V3J9NK2BK2KbwmkGgTjip,3rWZHrfrsPBxVy692yAIxF,pov: indie
5557,Phony Ppl,Yesterday's Tomorrow,Somehow.,2zk7TQx9Xa4yxYmsjgDCPp,0.502,0.399,11,-9.934,1,0.0295,0.00363,0.645,0.124,92.904,230973,4,0.719,52,1/13/15,chill,2zk7TQx9Xa4yxYmsjgDCPp,0oBsnAC3fzYkTHF3bkfNx6,alternative r&b
5558,Phony Ppl,Yesterday's Tomorrow,Somehow.,2zk7TQx9Xa4yxYmsjgDCPp,0.502,0.399,11,-9.934,1,0.0295,0.00363,0.645,0.124,92.904,230973,4,0.719,52,1/13/15,chill,2zk7TQx9Xa4yxYmsjgDCPp,0oBsnAC3fzYkTHF3bkfNx6,indie soul
5559,Naomi Sharon,Another Life,Celestial,5NPOyiXE1gn147zLE2XvPu,0.261,0.308,8,-15.464,1,0.0349,0.0021,0.114,0.106,177.426,173377,4,0.636,52,1/20/23,chill,5NPOyiXE1gn147zLE2XvPu,27WVFBOddxovimxMmBN4fb,dutch r&b
5560,Naomi Sharon,Another Life,Celestial,5NPOyiXE1gn147zLE2XvPu,0.261,0.308,8,-15.464,1,0.0349,0.0021,0.114,0.106,177.426,173377,4,0.636,52,1/20/23,chill,5NPOyiXE1gn147zLE2XvPu,27WVFBOddxovimxMmBN4fb,indie r&b
5561,Tora-i,Palace,Palace,3vkgn6CpM3UHEjyCrFj73C,0.488,0.599,0,-7.757,1,0.18,0.1,0.0834,0.766,141.84,152397,3,0.0557,52,3/24/23,chill,3vkgn6CpM3UHEjyCrFj73C,4oJsWKOJCNMfUbIpR2jk8Z,alternative r&b
5562,Khamari,Tell Me,Tell Me,627yvru8268y11clOwn3f4,0.693,0.354,11,-9.92,0,0.0718,7.52e-05,0.0773,0.349,123.048,204033,3,0.499,51,11/11/22,chill,627yvru8268y11clOwn3f4,6kmDosYCYjFQtywDq0DLPZ,indie r&b
5563,Puma Blue,Pretty,Pretty,0WJ8tNBfJRwUPfE8ibBwAF,0.679,0.266,8,-12.714,1,0.0278,0.414,0.0878,0.0842,90.022,205373,4,0.406,51,4/19/23,chill,0WJ8tNBfJRwUPfE8ibBwAF,6lHO1eGthNnos9KP2BH0cG,bedroom pop
5564,Puma Blue,Pretty,Pretty,0WJ8tNBfJRwUPfE8ibBwAF,0.679,0.266,8,-12.714,1,0.0278,0.414,0.0878,0.0842,90.022,205373,4,0.406,51,4/19/23,chill,0WJ8tNBfJRwUPfE8ibBwAF,6lHO1eGthNnos9KP2BH0cG,uk contemporary r&b
5565,Rowena Fysx,I Love Being Invisible,I Love Being Invisible,41soii7TsX2M2AIAAOsNh5,0.81,0.33,1,-8.867,0,0.135,0.0343,0.105,0.548,110.15,181227,4,0.621,51,2/10/23,chill,41soii7TsX2M2AIAAOsNh5,6y4JQgtvRMTNfA5YVMPv3p,
5566,Peyton,Verbs (feat. Steve Lacy),Verbs (feat. Steve Lacy),53cvnLRalWWOb42dcHL0yZ,0.66,0.735,1,-7.571,1,0.0987,0.0378,0.559,0.458,98.972,213800,4,0.265,51,11/20/20,chill,53cvnLRalWWOb42dcHL0yZ,0uIVCKSl2eNhWQ1yXxO5xV,indie r&b
5567,Baby Rose,Through and Through,Dance With Me,5TdzPzC6hlBT5cofaaqybi,0.666,0.416,0,-7.732,1,0.0362,0.0,0.117,0.283,127.517,200653,3,0.0563,51,4/28/23,chill,5TdzPzC6hlBT5cofaaqybi,6Z4JcgqrqgysyHIPRtDIHo,alternative r&b
5568,Kelela,Raven,Let It Go,1OFEzFogOuGlrjZt6jdz6l,0.36,0.248,5,-15.32,0,0.0363,0.0485,0.196,0.0875,104.713,262652,4,0.789,51,2/10/23,chill,1OFEzFogOuGlrjZt6jdz6l,1U0sIzpRtDkvu1hXXzxh60,afrofuturism
5569,Kelela,Raven,Let It Go,1OFEzFogOuGlrjZt6jdz6l,0.36,0.248,5,-15.32,0,0.0363,0.0485,0.196,0.0875,104.713,262652,4,0.789,51,2/10/23,chill,1OFEzFogOuGlrjZt6jdz6l,1U0sIzpRtDkvu1hXXzxh60,alternative r&b
5570,Kelela,Raven,Let It Go,1OFEzFogOuGlrjZt6jdz6l,0.36,0.248,5,-15.32,0,0.0363,0.0485,0.196,0.0875,104.713,262652,4,0.789,51,2/10/23,chill,1OFEzFogOuGlrjZt6jdz6l,1U0sIzpRtDkvu1hXXzxh60,escape room
5571,Kelela,Raven,Let It Go,1OFEzFogOuGlrjZt6jdz6l,0.36,0.248,5,-15.32,0,0.0363,0.0485,0.196,0.0875,104.713,262652,4,0.789,51,2/10/23,chill,1OFEzFogOuGlrjZt6jdz6l,1U0sIzpRtDkvu1hXXzxh60,experimental r&b
5572,James Vickery,Sheet Music,Only You,3inov7UTS3ZHlq3RvDT5Ga,0.427,0.344,8,-13.301,1,0.0385,0.000427,0.5,0.119,72.638,188333,4,0.637,51,3/3/23,chill,3inov7UTS3ZHlq3RvDT5Ga,68tR0TsEKX89ID4fyBMgch,uk contemporary r&b
5573,Amaria,Secrets,Secrets,23DcYVHH5f9yuttqSrZ8YI,0.807,0.366,11,-8.982,0,0.191,9.97e-05,0.109,0.56,141.997,206197,4,0.359,51,3/24/23,chill,23DcYVHH5f9yuttqSrZ8YI,2clS9uX2uOrHHqkyDMkzA1,alternative r&b
5574,Amaria,Secrets,Secrets,23DcYVHH5f9yuttqSrZ8YI,0.807,0.366,11,-8.982,0,0.191,9.97e-05,0.109,0.56,141.997,206197,4,0.359,51,3/24/23,chill,23DcYVHH5f9yuttqSrZ8YI,2clS9uX2uOrHHqkyDMkzA1,chill r&b
5575,CLAY,poison (demo),poison - demo,76y9rYVLGK4Ob2qaruXmhC,0.546,0.547,7,-7.793,1,0.0469,0.00021,0.122,0.638,170.026,163653,3,0.374,50,4/21/23,chill,76y9rYVLGK4Ob2qaruXmhC,20aPu5vizjmoX2A7f7AOWL,
5576,Marzz,KMS - A COLORS SHOW,KMS - A COLORS SHOW,24JuKCMs4ZabanWcmwqnUA,0.829,0.458,8,-8.934,0,0.214,0.0002,0.265,0.562,119.941,146000,4,0.0826,50,3/7/22,chill,24JuKCMs4ZabanWcmwqnUA,21ZpqFOa1Viho0YiuEB8lG,indie r&b
5577,Marzz,KMS - A COLORS SHOW,KMS - A COLORS SHOW,24JuKCMs4ZabanWcmwqnUA,0.829,0.458,8,-8.934,0,0.214,0.0002,0.265,0.562,119.941,146000,4,0.0826,50,3/7/22,chill,24JuKCMs4ZabanWcmwqnUA,21ZpqFOa1Viho0YiuEB8lG,kentucky hip hop
5578,Tanerélle,Good Good,Good Good,02adJbZO7bHXJjboTwph45,0.554,0.28,5,-12.15,0,0.043,0.124,0.109,0.127,116.285,225542,4,0.386,50,7/1/21,chill,02adJbZO7bHXJjboTwph45,1r1n66Rkx4fzNCIUQhS6OH,alternative r&b
5579,Children of Zeus,Travel Light,Hard Work,4CuNDg0YWkNiSg0DZaAKuV,0.64,0.47,10,-9.223,0,0.0538,0.0171,0.315,0.63,81.007,207988,4,0.159,50,7/13/18,chill,4CuNDg0YWkNiSg0DZaAKuV,2UZjIISzcezFJLo0ngik2Z,manchester hip hop
5580,Children of Zeus,Travel Light,Hard Work,4CuNDg0YWkNiSg0DZaAKuV,0.64,0.47,10,-9.223,0,0.0538,0.0171,0.315,0.63,81.007,207988,4,0.159,50,7/13/18,chill,4CuNDg0YWkNiSg0DZaAKuV,2UZjIISzcezFJLo0ngik2Z,uk alternative hip hop
5581,Ni'jah,Swarm,Hahaha (feat. KIRBY),0fDAR8dn2U6a4TXxS1NuKJ,0.729,0.595,2,-6.918,1,0.301,0.000175,0.0973,0.614,169.979,113707,4,0.687,50,3/17/23,chill,0fDAR8dn2U6a4TXxS1NuKJ,0RkeQU983gcehOYs7632vR,
5582,Paulade,As Days Go By,As Days Go By,2RBt0qVLDmXc5kpDluo3Ge,0.608,0.459,4,-12.453,0,0.0447,0.000327,0.082,0.461,124.056,222655,4,0.439,49,10/7/22,chill,2RBt0qVLDmXc5kpDluo3Ge,47FIkKjgZpNkMg1XcEqVdK,
